spectrogram_path,original_wav,label,gun_type,dataset,threat_level
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_128.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_128.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_186.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_186.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_112.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_112.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_124.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_124.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_088.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_088.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_035.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_035.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_080.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_080.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_142.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_142.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_245_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_245_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_289_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_289_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_117.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_117.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_300_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_300_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_192.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_192.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_241_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_241_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_075.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_075.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_166.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_166.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_044.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_044.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_288_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_288_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_138.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_138.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_278_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_278_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_224_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_224_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_034.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_034.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_048.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_048.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_002.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_002.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_057.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_057.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_170.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_170.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_036.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_036.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_033.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_033.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_274_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_274_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_253_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_253_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_189.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_189.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_246_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_246_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_012.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_012.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_279_aug_time_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_279_aug_time_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_003.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_003.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_280_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_280_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_005.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_005.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_157.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_157.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_137.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_137.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_190.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_190.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_243_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_243_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_257_aug_time_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_257_aug_time_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_249_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_249_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_076.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_076.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_141.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_141.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_182.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_182.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_069.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_069.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_143.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_143.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_050.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_050.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_220_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_220_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_078.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_078.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_056.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_056.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_030.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_030.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_097.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_097.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_098.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_098.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_229_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_229_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_262_aug_time_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_262_aug_time_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_085.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_085.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_110.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_110.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_014.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_014.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_052.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_052.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_227_aug_time_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_227_aug_time_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_059.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_059.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_231_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_231_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_207.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_207.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_237_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_237_aug_pitch_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_239_aug_time_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_239_aug_time_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_082.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_082.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_244_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_244_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_298_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_298_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_010.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_010.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_165.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_165.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_171.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_171.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_216.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_216.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_009.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_009.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_121.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_121.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_180.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_180.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_083.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_083.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_212.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_212.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_283_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_283_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_199.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_199.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_256_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_256_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_184.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_184.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_172.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_172.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_058.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_058.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_217.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_217.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_269_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_269_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_020.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_020.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_062.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_062.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_162.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_162.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_173.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_173.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_276_aug_time_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_276_aug_time_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_125.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_125.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_272_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_272_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_179.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_179.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_168.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_168.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_102.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_102.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_242_aug_time_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_242_aug_time_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_103.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_103.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_194.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_194.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_164.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_164.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_275_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_275_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_060.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_060.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_270_aug_time_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_270_aug_time_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_214.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_214.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_273_aug_time_down.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_273_aug_time_down.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_266_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_266_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_267_aug_noise.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_267_aug_noise.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_038.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_038.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_041.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_041.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_205.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_205.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_226_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_226_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_291_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_291_aug_pitch_up.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_025.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_025.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_148.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_148.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-34-1-22lr-revolver_031.npy,data/raw/firearms_58/dataset/sw-34-1-22lr-revolver/sw-34-1-22lr-revolver_031.wav,gunshot,sw-34-1-22lr-revolver,firearms_58,0
